Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-15,16110.0,11018.0,260.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-16,,11037.0,262.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-17,,11050.0,262.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-18,7125.0,11065.0,263.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-19,11531.0,11078.0,263.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-20,11433.0,11110.0,263.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-21,10513.0,11122.0,264.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-22,11537.0,11142.0,264.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-23,10719.0,11165.0,266.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-24,,11190.0,266.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-25,,11206.0,267.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-26,10083.0,11225.0,269.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-27,14384.0,11265.0,269.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-28,14481.0,11344.0,269.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-29,14267.0,11402.0,269.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-30,16040.0,11441.0,269.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-05-31,10925.0,11468.0,270.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-01,9805.0,11503.0,271.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-02,13596.0,11541.0,272.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-03,18058.0,11590.0,273.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-04,16672.0,11629.0,273.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-05,16535.0,11668.0,273.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-06,15157.0,11719.0,273.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-07,8937.0,11776.0,273.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-08,7552.0,11814.0,273.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-09,14698.0,11852.0,274.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-10,17211.0,11902.0,276.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-11,15645.0,11947.0,276.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-12,15849.0,12003.0,277.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-13,14109.0,12051.0,277.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-14,7620.0,12084.0,277.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-15,5954.0,12121.0,277.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-16,12209.0,12155.0,278.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-17,14199.0,12198.0,279.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-18,12664.0,12257.0,280.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-19,12875.0,12306.0,280.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-20,12558.0,12373.0,280.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-21,6961.0,12421.0,280.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-22,6271.0,12438.0,280.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-23,11071.0,12484.0,281.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-24,14618.0,12535.0,281.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-25,13226.0,12563.0,282.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-26,11909.0,12602.0,282.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-27,10427.0,12653.0,282.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-28,8776.0,12715.0,282.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-29,8765.0,12757.0,282.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-06-30,11502.0,12800.0,282.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-01,12748.0,12850.0,282.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-02,10475.0,12904.0,282.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-03,10021.0,12967.0,282.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-04,11001.0,13030.0,283.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-05,,13091.0,283.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-06,,13091.0,283.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-07,12015.0,13181.0,285.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-08,13204.0,13244.0,285.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-09,12136.0,13293.0,287.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-10,13504.0,13338.0,288.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-11,,13373.0,288.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-12,,13417.0,289.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-13,6153.0,13479.0,289.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-14,9860.0,13512.0,289.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-15,11692.0,13551.0,289.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-16,9925.0,13612.0,291.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-17,9963.0,13672.0,293.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-18,9374.0,13711.0,294.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-19,6065.0,13745.0,295.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-20,5545.0,13771.0,296.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-21,9635.0,13816.0,296.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-22,11794.0,13879.0,297.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-23,9116.0,13938.0,297.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-24,10332.0,13979.0,298.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-25,9185.0,14092.0,298.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-26,4759.0,14150.0,298.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-27,4492.0,14175.0,299.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-28,9056.0,14203.0,300.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-29,10721.0,14251.0,300.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-30,9216.0,14269.0,300.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-07-31,8269.0,14305.0,301.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-01,8086.0,14336.0,301.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-02,4926.0,14336.0,301.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-03,3878.0,14389.0,301.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-04,8700.0,14423.0,301.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-05,8641.0,14456.0,302.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-06,8759.0,14499.0,302.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-07,8128.0,14519.0,303.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-08,7825.0,14562.0,304.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-09,3438.0,14598.0,305.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-10,4060.0,14626.0,305.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-11,8448.0,14660.0,305.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-12,8922.0,14714.0,305.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-13,7823.0,14770.0,305.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-14,7852.0,14873.0,305.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-15,8726.0,15039.0,305.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-16,6104.0,15318.0,305.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-17,5724.0,15515.0,305.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-18,6317.0,15761.0,306.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-19,12219.0,16058.0,306.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-20,15043.0,16346.0,307.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-21,16993.0,16670.0,309.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-22,17295.0,17002.0,309.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-23,10249.0,17399.0,309.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-24,12805.0,17665.0,309.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-25,19048.0,17945.0,310.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-26,21236.0,18265.0,312.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-27,20827.0,18706.0,313.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-28,19468.0,19077.0,316.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-29,18277.0,19400.0,321.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-30,10866.0,19699.0,323.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-08-31,13664.0,19947.0,324.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-01,22524.0,20182.0,324.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-02,21210.0,20449.0,326.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-03,21481.0,20644.0,329.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-04,,20842.0,331.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-05,,20842.0,331.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-06,11346.0,21177.0,334.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-07,7874.0,21296.0,336.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-08,18520.0,21432.0,341.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-09,22993.0,21588.0,344.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-10,20872.0,21743.0,346.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-11,23215.0,21919.0,350.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-12,17843.0,22055.0,355.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-13,7934.0,22176.0,358.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-14,7961.0,22285.0,363.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-15,13742.0,22391.0,367.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-16,15722.0,22504.0,367.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-17,13394.0,22657.0,372.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-18,14578.0,22783.0,377.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-19,13495.0,22893.0,378.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-20,7970.0,22975.0,383.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-21,6626.0,23045.0,385.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-22,12837.0,23106.0,388.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-23,14482.0,23216.0,388.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-24,11845.0,23341.0,393.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-25,12484.0,23455.0,395.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-26,11136.0,23516.0,399.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-27,5802.0,23611.0,401.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-28,5077.0,23661.0,406.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-29,10272.0,23699.0,407.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-09-30,9415.0,23812.0,413.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-01,6003.0,23812.0,413.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-02,5376.0,23952.0,416.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-03,4790.0,24027.0,420.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-04,5657.0,24091.0,421.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-05,5702.0,24164.0,422.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-06,12765.0,24239.0,422.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-07,13239.0,24353.0,425.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-08,11931.0,24422.0,427.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-09,11668.0,24476.0,428.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-10,6168.0,24548.0,430.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-11,5478.0,24606.0,432.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-12,5238.0,24703.0,433.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-13,12229.0,24805.0,434.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-14,14411.0,24889.0,438.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-15,9419.0,24988.0,439.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-16,9594.0,25035.0,441.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-17,9138.0,25108.0,443.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-18,5539.0,25199.0,444.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-19,5715.0,25275.0,444.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-20,9469.0,25333.0,447.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-21,12066.0,25424.0,450.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-22,11514.0,25543.0,453.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-23,12679.0,25698.0,455.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-24,10600.0,25775.0,457.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-25,5673.0,25836.0,457.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-26,7037.0,25955.0,457.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-27,13083.0,26043.0,460.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-28,15472.0,26146.0,461.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-29,11774.0,26271.0,462.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-30,14028.0,26385.0,464.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-10-31,12956.0,26511.0,464.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-01,6978.0,26635.0,466.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-02,5334.0,26732.0,468.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-03,12918.0,26807.0,472.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-04,13961.0,26925.0,474.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-05,10639.0,27050.0,475.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-06,12041.0,27195.0,476.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-07,10347.0,27284.0,477.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-08,6200.0,27427.0,478.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-09,6165.0,27553.0,480.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-10,12708.0,27653.0,485.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-11,11741.0,27799.0,487.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-12,12642.0,27942.0,487.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-13,10804.0,28133.0,488.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-14,11305.0,28338.0,492.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-15,7903.0,28546.0,493.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-16,8877.0,28769.0,494.0
South Korea,Asia,35.91,127.77,13,12.27,2.33,35938.37,51466201,43,14,2020-11-17,,28998.0,494.0
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-01-28,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-01-29,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-01-30,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-01-31,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-01,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-02,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-03,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-04,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-05,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-06,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-07,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-08,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-09,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-10,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-11,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-12,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-13,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-14,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-15,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-16,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-17,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-18,1.0,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-19,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-20,1.0,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-21,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-22,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-23,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-24,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-25,,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-26,2.0,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-27,2.0,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-28,5.0,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-02-29,3.0,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-03-01,1.0,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-03-02,10.0,1.0,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-03-03,6.0,,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-03-04,9.0,,
Sri Lanka,Asia,7.87,80.77,28,3.6,0.88,11669.08,21444000,34,10,2020-03-05,1.0,,
